[2026-04-19 00:53:29] O:23058.00 H:23067.95 L:23045.80 C:23060.05 -> doji
[2026-04-19 00:53:30] O:23064.60 H:23101.20 L:23064.20 C:23084.30 -> no_pattern
[2026-04-19 00:53:30] O:23086.00 H:23126.80 L:23076.50 C:23122.25 -> no_pattern
[2026-04-19 00:53:31] O:23123.35 H:23128.75 L:23102.15 C:23124.45 -> doji
[2026-04-19 00:53:31] O:23124.00 H:23133.25 L:23114.90 C:23118.45 -> no_pattern
[2026-04-19 00:53:32] O:23118.65 H:23127.15 L:23099.35 C:23109.25 -> no_pattern
[2026-04-19 00:53:32] O:23109.40 H:23140.50 L:23106.10 C:23130.20 -> no_pattern
[2026-04-19 00:53:33] O:23130.35 H:23143.50 L:23120.20 C:23127.50 -> spinning_top
[2026-04-19 00:53:33] O:23128.35 H:23148.95 L:23123.75 C:23144.60 -> no_pattern
[2026-04-19 00:53:34] O:23145.15 H:23151.85 L:23124.15 C:23129.95 -> no_pattern
[2026-04-19 00:53:34] O:23855.15 H:23909.45 L:23836.90 C:23902.10 -> no_pattern
[2026-04-19 00:53:35] O:23902.35 H:23928.10 L:23888.45 C:23890.30 -> shooting_star
[2026-04-19 00:53:35] O:23890.15 H:23896.60 L:23855.20 C:23883.45 -> pinbar
[2026-04-19 00:53:36] O:23885.60 H:23903.65 L:23866.95 C:23899.05 -> no_pattern
[2026-04-19 00:53:36] O:23897.90 H:23909.35 L:23879.45 C:23879.45 -> no_pattern
[2026-04-19 00:53:37] O:23879.95 H:23912.55 L:23879.90 C:23900.95 -> no_pattern
[2026-04-19 00:53:38] O:23902.35 H:23928.10 L:23888.45 C:23890.30 -> shooting_star
[2026-04-19 00:53:38] O:23890.15 H:23896.60 L:23855.20 C:23883.45 -> pinbar
[2026-04-19 00:53:38] O:23885.60 H:23903.65 L:23866.95 C:23899.05 -> no_pattern
[2026-04-19 00:53:38] O:23897.90 H:23909.35 L:23879.45 C:23879.45 -> no_pattern
[2026-04-19 00:53:38] O:23879.95 H:23912.55 L:23879.90 C:23900.95 -> no_pattern
[2026-04-19 00:53:38] O:23900.55 H:23920.20 L:23898.60 C:23903.95 -> shooting_star
[2026-04-19 00:53:38] O:23905.00 H:23946.15 L:23905.00 C:23941.05 -> no_pattern
[2026-04-19 00:53:39] O:23941.70 H:23959.75 L:23939.30 C:23948.60 -> no_pattern
[2026-04-19 00:53:39] O:23948.65 H:23956.95 L:23912.55 C:23921.20 -> no_pattern
[2026-04-19 00:53:40] O:23922.05 H:23936.60 L:23902.50 C:23902.50 -> no_pattern
[2026-04-19 00:53:40] O:23903.40 H:23923.90 L:23891.85 C:23912.10 -> spinning_top
[2026-04-19 00:53:41] O:23912.70 H:23935.10 L:23892.85 C:23908.70 -> doji
[2026-04-19 00:53:41] O:23941.70 H:23959.75 L:23939.30 C:23948.60 -> no_pattern
[2026-04-19 00:53:41] O:23948.65 H:23956.95 L:23912.55 C:23921.20 -> no_pattern
[2026-04-19 00:53:41] O:23922.05 H:23936.60 L:23902.50 C:23902.50 -> no_pattern
[2026-04-19 00:53:41] O:23903.40 H:23923.90 L:23891.85 C:23912.10 -> spinning_top
[2026-04-19 00:53:41] O:23912.70 H:23935.10 L:23892.85 C:23908.70 -> doji
[2026-04-19 00:53:41] O:23908.35 H:23909.15 L:23885.55 C:23890.30 -> no_pattern
[2026-04-19 00:53:42] O:23890.55 H:23903.40 L:23878.60 C:23880.15 -> no_pattern
[2026-04-19 00:53:42] O:23880.45 H:23905.05 L:23869.10 C:23901.05 -> no_pattern
[2026-04-19 00:53:43] O:23900.65 H:23913.00 L:23877.40 C:23880.55 -> no_pattern
[2026-04-19 00:53:44] O:23881.70 H:23902.50 L:23880.05 C:23888.15 -> shooting_star
[2026-04-19 00:53:44] O:23887.65 H:23916.35 L:23883.55 C:23915.75 -> no_pattern
[2026-04-19 00:53:45] O:23915.50 H:23928.35 L:23908.05 C:23921.50 -> spinning_top
[2026-04-19 00:53:45] O:23880.45 H:23905.05 L:23869.10 C:23901.05 -> no_pattern
[2026-04-19 00:53:45] O:23900.65 H:23913.00 L:23877.40 C:23880.55 -> no_pattern
[2026-04-19 00:53:45] O:23881.70 H:23902.50 L:23880.05 C:23888.15 -> shooting_star
[2026-04-19 00:53:45] O:23887.65 H:23916.35 L:23883.55 C:23915.75 -> no_pattern
[2026-04-19 00:53:45] O:23915.50 H:23928.35 L:23908.05 C:23921.50 -> spinning_top
[2026-04-19 00:53:45] O:23922.05 H:23930.90 L:23904.05 C:23910.30 -> no_pattern
[2026-04-19 00:53:46] O:23911.90 H:23923.15 L:23906.65 C:23916.35 -> spinning_top
[2026-04-19 00:53:46] O:23916.65 H:23952.95 L:23914.25 C:23943.05 -> no_pattern
[2026-04-19 00:53:47] O:23941.95 H:23955.55 L:23925.15 C:23944.80 -> doji
[2026-04-19 00:53:47] O:23944.65 H:23971.95 L:23936.00 C:23971.85 -> no_pattern
[2026-04-19 00:53:48] O:23970.20 H:23981.65 L:23965.10 C:23979.10 -> no_pattern
[2026-04-19 00:53:48] O:23980.00 H:23998.45 L:23976.55 C:23992.80 -> no_pattern
[2026-04-19 00:53:49] O:23991.15 H:24000.80 L:23988.25 C:23994.10 -> inverted_hammer
[2026-04-19 00:53:49] O:23993.75 H:23997.55 L:23985.70 C:23997.45 -> pinbar
[2026-04-19 00:53:50] O:23997.25 H:24004.20 L:23983.50 C:23991.75 -> spinning_top
[2026-04-19 00:53:51] O:23991.60 H:24014.00 L:23991.60 C:23995.45 -> shooting_star
[2026-04-19 00:53:51] O:23995.85 H:24013.05 L:23991.10 C:24000.30 -> spinning_top
