open,high,low,close,volume,timestamp
24688.5,24716.65,24683.65,24713.05,0.0,1766499600
24712.3,24738.35,24712.3,24723.85,0.0,1766499660
24725.15,24745.9,24713.35,24718.3,0.0,1766499720
24718.05,24731.5,24686.05,24688.75,0.0,1766499780
24689.25,24694.45,24672.4,24685.55,0.0,1766499840
24683.3,24683.3,24614.15,24639.65,0.0,1766499900
24639.3,24691.45,24619.45,24677.55,0.0,1766499960
24691.94921875,24731.80078125,24668.099609375,24670.25,0.0,1766500020
24668.6,24687.7,24645.25,24649.85,0.0,1766500080
24649.45,24667.95,24636.0,24659.95,0.0,1766500140
24659.25,24679.0,24633.400390625,24636.7,0.0,1766500200
24637.0,24655.8,24618.94921875,24624.0,0.0,1766500260
24624.0,24627.6,24593.94921875,24620.95,0.0,1766500320
24620.7,24645.05,24607.85,24637.25,0.0,1766500380
24637.35,24670.7,24636.95,24666.9,0.0,1766500440
24666.75,24683.5,24636.95,24647.15,0.0,1766500500
24646.8,24674.35,24641.45,24642.05,0.0,1766500560
24642.45,24651.9,24627.7,24632.25,0.0,1766500620
24632.85,24657.55,24625.6,24646.2,0.0,1766500680
24646.25,24679.4,24642.6,24673.8,0.0,1766500740
24674.0,24683.45,24655.85,24662.05,0.0,1766500800
24662.0,24666.0,24646.7,24652.65,0.0,1766500860
24652.6,24673.55,24645.1,24664.95,0.0,1766500920
24664.4,24680.05,24636.1,24644.25,0.0,1766500980
24643.95,24653.45,24627.4,24637.8,0.0,1766501040
24637.1,24650.6,24623.75,24635.1,0.0,1766501100
24635.5,24645.45,24600.4,24623.9,0.0,1766501160
24624.2,24632.65,24587.69921875,24612.0,0.0,1766501220
24612.55,24652.8,24600.75,24640.3,0.0,1766501280
24639.95,24654.0,24603.65,24632.5,0.0,1766501340
24631.7,24634.5,24598.15,24614.85,0.0,1766501400
24613.5,24634.9,24603.3,24633.6,0.0,1766501460
24620.55078125,24661.849609375,24605.94921875,24655.3,0.0,1766501520
24652.2,24687.400390625,24651.8,24682.45,0.0,1766501580
24681.85,24694.05078125,24656.6,24673.8,0.0,1766501640
24674.35,24685.1,24617.7,24659.95,0.0,1766501700
24658.6,24671.4,24645.05,24663.45,0.0,1766501760
24663.35,24695.400390625,24661.1,24662.75,0.0,1766501820
24661.75,24682.15,24649.4,24681.2,0.0,1766501880
24679.95,24704.849609375,24674.45,24702.2,0.0,1766501940
24703.05,24730.400390625,24703.05,24723.75,0.0,1766502000
24724.15,24776.349609375,24723.25,24776.0,0.0,1766502060
24776.05,24798.19921875,24769.75,24794.3,0.0,1766502120
24793.85,24812.0,24785.05,24803.35,0.0,1766502180
24803.05,24808.35,24757.5,24777.2,0.0,1766502240
24777.8,24781.25,24759.9,24760.95,0.0,1766502300
24760.25,24774.95,24747.05,24753.5,0.0,1766502360
24752.95,24773.65,24747.45,24770.7,0.0,1766502420
24770.2,24788.15,24755.05,24787.1,0.0,1766502480
24785.8,24792.95,24773.35,24781.4,0.0,1766502540
24780.9,24785.3,24763.0,24783.9,0.0,1766502600
24783.5,24811.5,24779.2,24795.2,0.0,1766502660
24796.15,24837.650390625,24775.75,24826.15,0.0,1766502720
24825.65,24860.400390625,24816.55,24849.3,0.0,1766502780
24849.15,24867.94921875,24816.2,24835.35,0.0,1766502840
24835.9,24848.8,24820.3,24822.5,0.0,1766502900
24824.0,24853.4,24821.2,24853.4,0.0,1766502960
24759.55078125,24855.69921875,24747.55078125,24779.5,0.0,1766503020
24779.45,24799.6,24757.5,24789.1,0.0,1766503080
24788.55,24833.0,24773.55,24828.55,0.0,1766503140
24829.25,24833.8,24791.85,24798.35,0.0,1766503200
24798.5,24812.75,24780.85,24812.6,0.0,1766503260
24812.3,24822.35,24779.95,24782.85,0.0,1766503320
24782.55,24801.5,24772.95,24791.3,0.0,1766503380
24791.35,24816.1,24788.85,24815.6,0.0,1766503440
24815.05,24832.55,24810.55,24811.45,0.0,1766503500
24811.25,24829.45,24810.45,24821.4,0.0,1766503560
24821.65,24828.85,24811.5,24819.5,0.0,1766503620
24819.65,24850.75,24817.9,24840.4,0.0,1766503680
24839.95,24840.15,24809.65,24824.75,0.0,1766503740
24824.2,24826.35,24796.8,24824.4,0.0,1766503800
24824.35,24835.55,24818.85,24826.2,0.0,1766503860
24827.55,24847.0,24812.45,24843.65,0.0,1766503920
24843.25,24844.7,24823.55,24824.85,0.0,1766503980
24824.6,24834.05,24811.95,24828.25,0.0,1766504040
24828.1,24841.7,24818.8,24829.85,0.0,1766504100
24829.25,24840.45,24808.15,24809.05,0.0,1766504160
24808.15,24831.3,24808.15,24828.9,0.0,1766504220
24828.8,24880.95,24828.25,24879.85,0.0,1766504280
24879.7,24891.400390625,24864.35,24890.35,0.0,1766504340
24891.15,24904.80078125,24886.7,24888.5,0.0,1766504400
24888.95,24900.8,24879.5,24895.0,0.0,1766504460
24916.55078125,24943.05078125,24897.849609375,24901.85,0.0,1766504520
24900.45,24947.19921875,24881.650390625,24944.8,0.0,1766504580
24945.3,24967.85,24937.3,24953.6,0.0,1766504640
24954.7,24972.349609375,24946.45,24968.9,0.0,1766504700
24969.65,24978.5,24961.1,24966.3,0.0,1766504760
24966.45,24989.94921875,24960.85,24976.6,0.0,1766504820
24976.75,24992.19921875,24964.2,24985.05,0.0,1766504880
24985.5,25016.55078125,24977.85,25014.8,0.0,1766504940
25014.9,25015.45,24982.55,25011.5,0.0,1766505000
25011.65,25015.55,24999.9,25006.2,0.0,1766505060
25005.6,25007.95,24984.45,24992.35,0.0,1766505120
24991.55,25008.45,24990.25,25008.05,0.0,1766505180
25008.15,25013.45,25002.2,25006.0,0.0,1766505240
25005.75,25016.4,24998.2,25014.9,0.0,1766505300
25014.05,25040.349609375,25012.6,25038.75,0.0,1766505360
25039.4,25063.599609375,25035.6,25060.05,0.0,1766505420
25058.55,25066.75,25047.25,25066.15,0.0,1766505480
25065.85,25088.400390625,25065.85,25074.3,0.0,1766505540
25074.2,25076.85,25026.15,25072.45,0.0,1766505600
25072.2,25084.85,25051.45,25059.75,0.0,1766505660
25059.65,25067.75,25035.0,25035.0,0.0,1766505720
25038.15,25072.85,25032.45,25064.95,0.0,1766505780
25067.5,25095.94921875,25048.5,25083.8,0.0,1766505840
25084.7,25084.7,25071.0,25074.5,0.0,1766505900
25075.05,25084.65,25064.6,25072.55,0.0,1766505960
25085.30078125,25139.69921875,25076.30078125,25119.05,0.0,1766506020
25119.9,25148.150390625,25106.4,25146.05,0.0,1766506080
25146.5,25195.30078125,25142.5,25180.75,0.0,1766506140
25181.35,25202.19921875,25179.15,25183.65,0.0,1766506200
25185.15,25191.6,25169.85,25177.0,0.0,1766506260
25176.85,25195.95,25161.35,25170.2,0.0,1766506320
25169.8,25173.45,25147.6,25155.45,0.0,1766506380
25155.7,25165.15,25143.5,25152.2,0.0,1766506440
25152.0,25154.9,25099.65,25133.8,0.0,1766506500
25133.7,25136.35,25098.2,25121.7,0.0,1766506560
25121.65,25132.9,25109.0,25130.65,0.0,1766506620
25130.45,25175.3,25130.45,25154.3,0.0,1766506680
25154.25,25167.25,25140.6,25162.15,0.0,1766506740
25160.1,25175.25,25150.0,25167.65,0.0,1766506800
25167.4,25179.1,25156.45,25174.6,0.0,1766506860
25174.2,25193.7,25170.85,25188.1,0.0,1766506920
25188.65,25201.15,25185.7,25196.9,0.0,1766506980
25197.35,25211.75,25165.85,25210.35,0.0,1766507040
25210.65,25217.05078125,25189.8,25198.45,0.0,1766507100
25198.55,25214.55,25192.8,25212.55,0.0,1766507160
25212.25,25220.900390625,25146.1,25153.25,0.0,1766507220
25152.9,25170.7,25123.3,25134.4,0.0,1766507280
25134.35,25167.25,25131.9,25137.35,0.0,1766507340
25137.9,25139.0,25085.9,25091.0,0.0,1766507400
25091.6,25121.55,25088.6,25112.8,0.0,1766507460
25079.75,25179.05078125,25078.0,25176.6,0.0,1766507520
25175.3,25192.5,25157.75,25177.4,0.0,1766507580
25178.15,25178.3,25137.3,25165.0,0.0,1766507640
25163.5,25175.4,25141.65,25149.55,0.0,1766507700
25148.35,25152.85,25114.9,25132.15,0.0,1766507760
25132.85,25136.65,25112.1,25125.9,0.0,1766507820
25125.65,25126.35,25080.2,25089.55,0.0,1766507880
25088.6,25093.35,25041.44921875,25042.65,0.0,1766507940
25042.05,25057.4,25022.5,25036.4,0.0,1766508000
25035.35,25052.05,25030.7,25038.3,0.0,1766508060
25038.3,25069.85,25033.8,25051.05,0.0,1766508120
25050.55,25052.1,25029.45,25051.1,0.0,1766508180
25050.85,25052.2,25008.5,25025.8,0.0,1766508240
25025.35,25041.15,25015.95,25040.25,0.0,1766508300
25038.95,25086.0,25038.95,25086.0,0.0,1766508360
25085.75,25103.9,25069.4,25098.05,0.0,1766508420
25096.65,25111.95,25079.2,25092.65,0.0,1766508480
25091.95,25128.75,25087.7,25117.3,0.0,1766508540
25116.9,25131.95,25115.6,25127.85,0.0,1766508600
25127.75,25134.35,25051.15,25070.3,0.0,1766508660
25073.2,25083.3,25057.9,25063.15,0.0,1766508720
25062.4,25084.85,25052.75,25068.4,0.0,1766508780
25069.1,25083.9,25045.55,25061.7,0.0,1766508840
25059.7,25065.1,25032.4,25036.4,0.0,1766508900
25035.85,25047.4,25022.35,25023.8,0.0,1766508960
25074.3,25111.5,25039.099609375,25108.1,0.0,1766509020
25107.35,25120.349609375,25064.25,25068.0,0.0,1766509080
25067.8,25083.1,25034.75,25048.6,0.0,1766509140
25048.9,25060.65,25024.3,25041.8,0.0,1766509200
25042.05,25085.3,25032.75,25078.45,0.0,1766509260
25078.8,25109.65,25078.8,25100.25,0.0,1766509320
25100.35,25106.95,25076.95,25102.55,0.0,1766509380
25102.0,25157.69921875,25102.0,25152.55,0.0,1766509440
25152.85,25154.1,25131.05,25147.55,0.0,1766509500
25147.85,25174.599609375,25140.95,25154.4,0.0,1766509560
25154.9,25181.25,25133.3,25136.65,0.0,1766509620
25135.75,25155.75,25122.9,25140.0,0.0,1766509680
25140.35,25161.4,25139.2,25144.75,0.0,1766509740
25143.9,25149.9,25121.45,25138.3,0.0,1766509800
25138.1,25154.05,25132.6,25134.6,0.0,1766509860
25135.0,25145.7,25119.75,25132.95,0.0,1766509920
25132.9,25149.25,25127.7,25147.3,0.0,1766509980
25146.9,25157.5,25134.1,25151.3,0.0,1766510040
25150.75,25168.9,25144.0,25164.8,0.0,1766510100
25165.5,25182.45,25139.1,25140.25,0.0,1766510160
25139.7,25154.1,25120.5,25137.55,0.0,1766510220
25135.45,25165.55,25128.45,25153.55,0.0,1766510280
25153.9,25172.25,25126.4,25170.05,0.0,1766510340
25169.05,25199.25,25168.4,25177.7,0.0,1766510400
25177.45,25194.45,25160.9,25170.3,0.0,1766510460
25167.650390625,25242.05078125,25156.849609375,25231.7,0.0,1766510520
25231.45,25269.849609375,25231.45,25268.1,0.0,1766510580
25268.3,25285.099609375,25257.0,25266.4,0.0,1766510640
25266.05,25278.55,25248.75,25262.45,0.0,1766510700
25262.45,25300.099609375,25262.2,25276.2,0.0,1766510760
25275.8,25287.45,25257.75,25258.7,0.0,1766510820
25259.45,25303.69921875,25258.35,25297.0,0.0,1766510880
25296.6,25311.150390625,25284.85,25309.95,0.0,1766510940
25310.35,25315.55078125,25274.95,25282.55,0.0,1766511000
25283.4,25298.35,25266.85,25284.35,0.0,1766511060
25284.8,25290.65,25274.8,25277.65,0.0,1766511120
25281.8,25298.6,25274.95,25286.3,0.0,1766511180
25286.6,25294.8,25274.35,25282.85,0.0,1766511240
25282.2,25305.95,25275.0,25303.75,0.0,1766511300
25304.15,25321.69921875,25297.7,25313.9,0.0,1766511360
25314.65,25320.45,25292.5,25306.2,0.0,1766511420
25308.0,25323.5,25279.55,25303.9,0.0,1766511480
25305.75,25330.75,25303.15,25316.25,0.0,1766511540
25318.05,25324.6,25303.5,25304.95,0.0,1766511600
25305.05,25316.5,25297.55,25305.8,0.0,1766511660
25305.7,25316.1,25294.1,25308.3,0.0,1766511720
25310.0,25310.95,25297.0,25305.55,0.0,1766511780
25305.85,25306.4,25266.25,25304.35,0.0,1766511840
25302.65,25304.85,25274.65,25284.2,0.0,1766511900
25283.0,25298.0,25276.2,25278.2,0.0,1766511960
25177.30078125,25241.94921875,25175.80078125,25196.45,0.0,1766512020
25196.2,25217.25,25152.30078125,25216.25,0.0,1766512080
25216.5,25232.45,25194.05,25201.3,0.0,1766512140
25200.7,25205.0,25173.0,25199.25,0.0,1766512200
25199.35,25209.5,25175.7,25206.3,0.0,1766512260
25207.85,25229.4,25200.0,25206.2,0.0,1766512320
25206.6,25211.0,25181.95,25191.6,0.0,1766512380
25190.95,25201.25,25183.2,25191.4,0.0,1766512440
25191.1,25195.7,25161.9,25181.8,0.0,1766512500
25181.85,25186.05,25172.5,25179.45,0.0,1766512560
25179.2,25198.95,25175.2,25198.7,0.0,1766512620
25198.4,25203.4,25171.55,25189.65,0.0,1766512680
25187.15,25193.35,25175.65,25191.0,0.0,1766512740
25190.65,25205.9,25179.5,25205.75,0.0,1766512800
25205.3,25210.65,25173.5,25207.7,0.0,1766512860
25207.3,25212.25,25168.85,25210.0,0.0,1766512920
25209.05,25217.95,25177.9,25187.75,0.0,1766512980
25187.65,25205.2,25184.3,25198.25,0.0,1766513040
25198.8,25217.0,25176.65,25185.65,0.0,1766513100
25184.85,25222.4,25183.85,25207.5,0.0,1766513160
25210.75,25267.30078125,25195.55,25251.4,0.0,1766513220
25251.1,25258.9,25228.55,25245.85,0.0,1766513280
25245.95,25256.55,25232.25,25249.2,0.0,1766513340
25250.3,25251.4,25215.25,25220.45,0.0,1766513400
25221.1,25246.25,25220.15,25237.15,0.0,1766513460
25277.55,25310.35,25255.4,25292.2,0.0,1766513520
25291.8,25298.05,25235.15,25236.85,0.0,1766513580
25236.7,25246.85,25203.3,25207.55,0.0,1766513640
25206.1,25229.45,25176.25,25196.7,0.0,1766513700
25196.65,25213.0,25164.75,25210.45,0.0,1766513760
25210.3,25224.1,25194.55,25219.05,0.0,1766513820
25218.25,25240.25,25200.05,25201.65,0.0,1766513880
25201.7,25203.05,25159.3,25174.0,0.0,1766513940
25173.65,25173.95,25115.55,25141.55,0.0,1766514000
25140.85,25157.8,25122.5,25144.85,0.0,1766514060
25144.15,25162.55,25128.8,25155.5,0.0,1766514120
25155.55,25169.2,25101.7,25118.35,0.0,1766514180
25118.45,25128.5,25089.35,25090.35,0.0,1766514240
25090.45,25110.85,25060.55,25066.3,0.0,1766514300
25067.15,25104.45,25062.65,25098.1,0.0,1766514360
25098.6,25107.7,25065.65,25084.05,0.0,1766514420
25084.55,25100.9,25079.55,25100.9,0.0,1766514480
25100.5,25137.95,25100.25,25121.8,0.0,1766514540
25120.95,25137.9,25098.7,25123.05,0.0,1766514600
25122.0,25135.1,25095.05,25122.75,0.0,1766514660
25123.0,25155.45,25099.2,25145.3,0.0,1766514720
25145.05,25197.45,25145.05,25178.65,0.0,1766514780
25177.65,25192.9,25134.75,25177.5,0.0,1766514840
25177.1,25177.9,25135.35,25144.8,0.0,1766514900
25145.25,25161.4,25112.7,25123.35,0.0,1766514960
25181.95,25257.25,25159.35,25252.65,0.0,1766515020
25253.3,25267.95,25215.1,25224.7,0.0,1766515080
25225.9,25239.2,25209.1,25216.55,0.0,1766515140
25216.55,25252.45,25212.35,25251.25,0.0,1766515200
25250.55,25279.45,25250.05,25273.65,0.0,1766515260
25274.9,25300.55,25273.75,25292.05,0.0,1766515320
25292.1,25317.85,25276.75,25315.95,0.0,1766515380
25317.1,25326.45,25287.0,25292.6,0.0,1766515440
25292.25,25322.9,25288.8,25319.25,0.0,1766515500
25319.7,25320.75,25295.0,25304.85,0.0,1766515560
25304.2,25315.65,25291.1,25306.95,0.0,1766515620
25307.8,25312.8,25288.25,25288.25,0.0,1766515680
25289.3,25310.45,25282.7,25307.0,0.0,1766515740
25307.35,25321.5,25301.1,25319.85,0.0,1766515800
25319.7,25331.9,25307.0,25331.05,0.0,1766515860
25331.35,25336.15,25324.7,25325.5,0.0,1766515920
25326.9,25362.35,25324.95,25349.0,0.0,1766515980
25350.3,25365.15,25347.0,25350.25,0.0,1766516040
25350.8,25356.95,25332.2,25334.7,0.0,1766516100
25335.15,25338.6,25311.9,25326.9,0.0,1766516160
25328.25,25336.4,25312.45,25333.75,0.0,1766516220
25333.85,25337.95,25318.95,25330.5,0.0,1766516280
25331.05,25333.95,25287.1,25316.0,0.0,1766516340
25314.85,25330.0,25303.65,25327.95,0.0,1766516400
25328.2,25336.65,25323.85,25327.75,0.0,1766516460
25394.900390625,25430.30078125,25376.849609375,25424.2,0.0,1766516520
25424.75,25440.94921875,25412.0,25431.4,0.0,1766516580
25431.05,25452.75,25430.7,25434.55,0.0,1766516640
25434.75,25445.75,25422.35,25423.45,0.0,1766516700
25423.65,25459.1,25417.55,25453.25,0.0,1766516760
25452.9,25461.30078125,25450.55,25458.95,0.0,1766516820
25459.15,25469.400390625,25453.9,25467.5,0.0,1766516880
25467.85,25472.650390625,25459.45,25462.25,0.0,1766516940
25461.75,25465.15,25450.0,25459.65,0.0,1766517000
25459.3,25468.45,25445.25,25447.1,0.0,1766517060
25447.0,25463.8,25441.6,25451.35,0.0,1766517120
25450.65,25478.150390625,25450.45,25477.0,0.0,1766517180
25476.9,25500.94921875,25474.75,25496.0,0.0,1766517240
25496.25,25516.69921875,25496.25,25506.65,0.0,1766517300
25507.1,25519.30078125,25493.35,25503.85,0.0,1766517360
25503.8,25525.80078125,25499.4,25524.0,0.0,1766517420
25523.8,25529.75,25504.1,25524.85,0.0,1766517480
25525.15,25543.849609375,25515.2,25539.5,0.0,1766517540
25539.2,25544.30078125,25524.5,25540.0,0.0,1766517600
25539.75,25577.05078125,25538.4,25551.85,0.0,1766517660
25552.65,25589.80078125,25552.6,25582.8,0.0,1766517720
25581.7,25621.849609375,25577.95,25607.85,0.0,1766517780
25608.75,25625.0,25581.55,25621.0,0.0,1766517840
25621.85,25625.400390625,25566.65,25568.55,0.0,1766517900
25567.8,25582.9,25565.9,25566.3,0.0,1766517960
25546.849609375,25604.650390625,25508.599609375,25604.4,0.0,1766518020
25604.55,25623.94921875,25596.25,25618.9,0.0,1766518080
25619.05,25620.85,25562.55,25603.2,0.0,1766518140
25603.35,25677.400390625,25603.15,25670.15,0.0,1766518200
25670.15,25685.25,25665.1,25676.1,0.0,1766518260
25677.1,25699.05078125,25674.65,25689.7,0.0,1766518320
25692.95,25729.150390625,25684.9,25727.75,0.0,1766518380
25727.7,25757.95,25727.05,25750.65,0.0,1766518440
25751.05,25771.75,25744.25,25766.4,0.0,1766518500
25767.65,25776.75,25730.8,25743.35,0.0,1766518560
25742.05,25756.9,25710.4,25754.85,0.0,1766518620
25754.75,25768.65,25746.35,25760.6,0.0,1766518680
25763.95,25781.5,25738.7,25776.75,0.0,1766518740
25778.4,25778.55,25750.5,25756.4,0.0,1766518800
25757.65,25770.4,25684.75,25701.2,0.0,1766518860
25703.45,25716.25,25652.8,25668.75,0.0,1766518920
25670.25,25705.2,25663.65,25677.35,0.0,1766518980
25682.05,25684.2,25620.45,25663.2,0.0,1766519040
25664.55,25675.85,25632.85,25673.9,0.0,1766519100
25677.4,25709.1,25658.6,25682.1,0.0,1766519160
25683.95,25721.0,25658.25,25679.5,0.0,1766519220
25683.0,25742.0,25672.3,25731.1,0.0,1766519280
25732.8,25751.7,25702.15,25725.1,0.0,1766519340
25725.95,25725.95,25698.55,25708.35,0.0,1766519400
25708.3,25717.35,25696.0,25704.7,0.0,1766519460
25824.599609375,25926.19921875,25809.599609375,25878.65,0.0,1766519520
25879.4,25895.3,25835.0,25840.9,0.0,1766519580
25840.55,25845.7,25788.5,25808.55,0.0,1766519640
25806.85,25858.65,25795.9,25856.55,0.0,1766519700
25859.2,25862.45,25826.5,25832.9,0.0,1766519760
25832.05,25867.2,25816.35,25862.75,0.0,1766519820
25863.0,25887.85,25861.3,25881.0,0.0,1766519880
25879.4,25892.95,25866.15,25873.8,0.0,1766519940
25874.9,25878.25,25828.9,25854.9,0.0,1766520000
25855.4,25860.7,25822.35,25842.5,0.0,1766520060
25843.0,25849.8,25829.3,25843.35,0.0,1766520120
25844.05,25856.2,25838.05,25855.25,0.0,1766520180
25854.55,25860.7,25833.85,25849.0,0.0,1766520240
25847.85,25875.6,25840.95,25868.7,0.0,1766520300
25867.85,25889.15,25862.55,25885.35,0.0,1766520360
25885.2,25910.25,25882.55,25898.4,0.0,1766520420
25897.9,25901.5,25872.65,25888.15,0.0,1766520480
25888.55,25895.8,25870.05,25876.7,0.0,1766520540
25876.5,25885.0,25837.65,25854.4,0.0,1766520600
25854.15,25861.7,25841.7,25861.05,0.0,1766520660
25860.5,25884.15,25806.75,25817.15,0.0,1766520720
25814.65,25836.05,25805.8,25817.35,0.0,1766520780
25816.8,25837.1,25796.75,25821.65,0.0,1766520840
25821.65,25859.65,25814.2,25846.3,0.0,1766520900
25845.15,25861.6,25839.55,25850.7,0.0,1766520960
25901.19921875,25934.349609375,25873.55078125,25893.65,0.0,1766521020
25893.85,25900.85,25878.85,25896.9,0.0,1766521080
25897.0,25908.1,25872.44921875,25874.75,0.0,1766521140
25874.1,25874.1,25826.30078125,25833.3,0.0,1766521200
26057.19921875,26066.900390625,25991.69921875,26053.1,0.0,1766521260
26055.25,26095.69921875,26050.5,26074.3,0.0,1766521320
26073.85,26084.45,26040.3,26058.9,0.0,1766521380
26058.4,26097.099609375,26058.4,26095.9,0.0,1766521440
26095.9,26099.69921875,26073.4,26073.4,0.0,1766521500
26072.8,26085.5,26058.9,26071.4,0.0,1766521560
26071.65,26072.0,26047.6,26063.4,0.0,1766521620
26064.1,26077.25,26044.0,26058.0,0.0,1766521680
26057.05,26064.2,26042.9,26047.0,0.0,1766521740
26047.2,26061.85,26041.9,26056.55,0.0,1766521800
26056.4,26084.5,26056.35,26082.55,0.0,1766521860
26083.3,26087.05,26062.3,26077.1,0.0,1766521920
26076.65,26094.05,26069.25,26086.15,0.0,1766521980
26086.55,26097.3,26081.75,26088.15,0.0,1766522040
26089.35,26104.19921875,26056.35,26057.4,0.0,1766522100
26058.1,26067.65,26038.45,26059.6,0.0,1766522160
26059.05,26079.3,26043.85,26047.7,0.0,1766522220
26047.1,26052.5,26004.15,26026.5,0.0,1766522280
26025.9,26036.6,25987.30078125,25990.0,0.0,1766522340
25988.85,25990.65,25946.19921875,25958.55,0.0,1766522400
25958.2,25969.85,25925.75,25943.05,0.0,1766522460
25942.55,25992.45,25929.15,25980.95,0.0,1766522520
25981.6,25996.85,25946.9,25951.1,0.0,1766522580
25954.2,25954.55,25863.30078125,25865.35,0.0,1766522640
25864.5,25900.3,25862.44921875,25870.3,0.0,1766522700
25935.099609375,25944.150390625,25840.30078125,25886.4,0.0,1766522760
25885.85,25914.7,25862.55,25903.5,0.0,1766522820
25903.5,25904.15,25864.1,25893.1,0.0,1766522880
25893.2,25903.0,25873.85,25876.2,0.0,1766522940
25875.75,25875.75,25821.25,25826.95,0.0,1766523000
25826.65,25840.1,25811.05078125,25819.8,0.0,1766523060
25820.25,25831.3,25810.400390625,25825.05,0.0,1766523120
25824.6,25835.45,25795.80078125,25827.3,0.0,1766523180
25826.3,25830.45,25799.9,25801.85,0.0,1766523240
25801.35,25839.4,25783.75,25837.1,0.0,1766523300
25836.9,25850.5,25821.7,25821.8,0.0,1766523360
25821.15,25857.85,25815.1,25850.45,0.0,1766523420
25850.25,25874.7,25837.9,25843.55,0.0,1766523480
25843.4,25853.15,25827.0,25842.45,0.0,1766523540
25841.15,25845.7,25806.0,25810.7,0.0,1766523600
25810.75,25826.95,25807.0,25825.95,0.0,1766523660
25826.4,25831.1,25770.05078125,25771.5,0.0,1766523720
25771.0,25784.8,25721.599609375,25724.4,0.0,1766523780
25724.4,25747.25,25718.19921875,25739.6,0.0,1766523840
25739.45,25774.4,25733.75,25755.4,0.0,1766523900
25755.4,25779.7,25749.55,25775.6,0.0,1766523960
25776.35,25784.3,25747.9,25752.5,0.0,1766524020
25751.6,25763.0,25737.95,25744.1,0.0,1766524080
25745.45,25807.75,25745.45,25799.5,0.0,1766524140
25798.95,25809.25,25790.15,25797.45,0.0,1766524200
25843.19921875,25891.5,25827.0,25889.05,0.0,1766524260
25889.15,25945.349609375,25880.95,25937.2,0.0,1766524320
25937.4,25946.69921875,25926.3,25935.85,0.0,1766524380
25935.75,25975.55078125,25920.7,25961.85,0.0,1766524440
25962.75,25978.849609375,25957.25,25970.25,0.0,1766524500
25969.8,25971.15,25946.75,25963.5,0.0,1766524560
25963.75,25967.8,25949.55,25966.45,0.0,1766524620
25966.55,25981.69921875,25960.3,25976.3,0.0,1766524680
25975.65,25986.94921875,25965.8,25977.85,0.0,1766524740
25978.45,25979.35,25955.15,25957.25,0.0,1766524800
25957.2,25996.0,25946.25,25994.9,0.0,1766524860
25994.95,26005.94921875,25989.8,25996.25,0.0,1766524920
25996.85,26001.1,25965.7,25968.9,0.0,1766524980
25969.9,25980.7,25957.15,25974.3,0.0,1766525040
25974.9,25983.0,25956.3,25974.4,0.0,1766525100
25974.7,25977.65,25958.25,25970.6,0.0,1766525160
25970.65,25971.0,25918.4,25939.55,0.0,1766525220
